day,start_node,end_node,percentile,mild_infected,total
1,1003,11000,50,0,555
1,1003,11000,75,0,555
1,1003,12054,25,0,52
1,1003,12054,50,0,52
1,1003,12054,75,0,52
1,1003,12065,25,0,14
1,1003,12065,50,0,14
1,1003,12065,75,0,14
1,1003,12066,25,0,12
1,1003,12066,50,0,12
1,1003,12066,75,0,12
1,1003,12071,25,0,12
1,1003,12071,50,0,12
1,1003,12071,75,0,12
1,1003,12073,25,0,13
1,1003,12073,50,0,13
1,1003,12073,75,0,13
1,1003,13003,25,0,407
1,1003,13003,50,0,407
1,1003,13003,75,0,407
1,1003,13004,25,0,190
1,1003,13004,50,0,190
1,1003,13004,75,0,190
1,1003,13071,25,0,27
1,1003,13071,50,0,27
1,1003,13071,75,0,27
1,1003,13072,25,0,133
1,1003,13072,50,0,133
1,1003,13072,75,0,133
1,1003,13073,25,0,52
1,1003,13073,50,0,52
1,1003,13073,75,0,52
1,1003,13074,25,0,2086
1,1003,13074,50,0,2086
1,1003,13074,75,0,2086
1,1003,13075,25,0,48
1,1003,13075,50,0,48
1,1003,13075,75,0,48
1,1003,13076,25,0,168
1,1003,13076,50,0,168
1,1003,13076,75,0,168
1,1003,14511,25,0,25
1,1003,14511,50,0,25
1,1003,14511,75,0,25
1,1003,14612,25,0,29
1,1003,14612,50,0,29
1,1003,14612,75,0,29
1,1003,14627,25,0,12
1,1003,14627,50,0,12
1,1003,14627,75,0,12
1,1003,14713,25,0,28
1,1003,14713,50,0,28
1,1003,14713,75,0,28
1,1003,15002,25,0,14
1,1003,15002,50,0,14
1,1003,15002,75,0,14
1,1003,15003,25,0,26
1,1003,15003,50,0,26
1,1003,15003,75,0,26
1,1003,15089,25,0,12
1,1003,15089,50,0,12
1,1003,15089,75,0,12
1,1003,15091,25,0,12
1,1003,15091,50,0,12
1,1003,15091,75,0,12
1,1003,16064,25,0,25
1,1003,16064,50,0,25
1,1003,16064,75,0,25
1,1004,1001,25,0,74
1,1004,1001,50,0,74
1,1004,1001,75,0,74
1,1004,1002,25,0,2280
1,1004,1002,50,0,2280
1,1004,1002,75,0,2280
1,1004,1003,25,0,209
1,1004,1003,50,0,209
1,1004,1003,75,0,209
1,1004,1051,25,0,53
1,1004,1051,50,0,53
1,1004,1051,75,0,53
1,1004,1053,25,0,34
1,1004,1053,50,0,34
1,1004,1053,75,0,34
1,1004,1054,25,0,54
1,1004,1054,50,0,54
1,1004,1054,75,0,54
1,1004,1055,25,0,74
1,1004,1055,50,0,74
1,1004,1055,75,0,74
1,1004,1056,25,0,278
1,1004,1056,50,0,278
1,1004,1056,75,0,278
1,1004,1057,25,0,399
1,1004,1057,50,0,399
1,1004,1057,75,0,399
1,1004,1058,25,0,2345
1,1004,1058,50,0,2345
1,1004,1058,75,0,2345
1,1004,1059,25,0,99
1,1004,1059,50,0,99
1,1004,1059,75,0,99
1,1004,1060,25,0,2560
1,1004,1060,50,0,2560
1,1004,1060,75,0,2560
1,1004,1061,25,0,250
1,1004,1061,50,0,250
1,1004,1061,75,0,250
1,1004,1062,25,0,216
1,1004,1062,50,0,216
1,1004,1062,75,0,216
1,1004,2000,25,0,2000
1,1004,2000,50,0,2000
1,1004,2000,75,0,2000
1,1004,3159,25,0,13
1,1004,3159,50,0,13
1,1004,3159,75,0,13
1,1004,3241,25,0,79
1,1004,3241,50,0,79
1,1004,3241,75,0,79
1,1004,3251,25,0,14
1,1004,3251,50,0,14
1,1004,3251,75,0,14
1,1004,3351,25,0,2
1,1004,3351,50,0,2
1,1004,3351,75,0,2
1,1004,3352,25,0,5
1,1004,3352,50,0,5
1,1004,3352,75,0,5
1,1004,3353,25,0,64
1,1004,3353,50,0,64
1,1004,3353,75,0,64
1,1004,3355,25,0,4
1,1004,3355,50,0,4
1,1004,3355,75,0,4
1,1004,3357,25,0,5
1,1004,3357,50,0,5
1,1004,3357,75,0,5
1,1004,3358,25,0,2
1,1004,3358,50,0,2
1,1004,3358,75,0,2
1,1004,3359,25,0,17
1,1004,3359,50,0,17
1,1004,3359,75,0,17
1,1004,3360,25,0,13
1,1004,3360,50,0,13
1,1004,3360,75,0,13
1,1004,3361,25,0,4
1,1004,3361,50,0,4
1,1004,3361,75,0,4
1,1004,3403,25,0,26
1,1004,3403,50,0,26
1,1004,3403,75,0,26
1,1004,3404,25,0,2
1,1004,3404,50,0,2
1,1004,3404,75,0,2
1,1004,3458,25,0,5
1,1004,3458,50,0,5
1,1004,3458,75,0,5
1,1004,3460,25,0,24
1,1004,3460,50,0,24
1,1004,3460,75,0,24
1,1004,4011,25,0,39
1,1004,4011,50,0,39
1,1004,4011,75,0,39
1,1004,5111,25,0,10
1,1004,5111,50,0,10
1,1004,5111,75,0,10
1,1004,5112,25,0,13
1,1004,5112,50,0,13
1,1004,5112,75,0,13
1,1004,5113,25,0,15
1,1004,5113,50,0,15
1,1004,5113,75,0,15
1,1004,5116,25,0,1
1,1004,5116,50,0,1
1,1004,5116,75,0,1
1,1004,5124,25,0,2
1,1004,5124,50,0,2
1,1004,5124,75,0,2
1,1004,5158,25,0,2
1,1004,5158,50,0,2
1,1004,5158,75,0,2
1,1004,5162,25,0,1
1,1004,5162,50,0,1
1,1004,5162,75,0,1
1,1004,5315,25,0,9
1,1004,5315,50,0,9
1,1004,5315,75,0,9
1,1004,5316,25,0,12
1,1004,5316,50,0,12
1,1004,5316,75,0,12
1,1004,5334,25,0,2
1,1004,5334,50,0,2
1,1004,5334,75,0,2
1,1004,5374,25,0,1
1,1004,5374,50,0,1
1,1004,5374,75,0,1
1,1004,5562,25,0,2
1,1004,5562,50,0,2
1,1004,5562,75,0,2
1,1004,5913,25,0,13
1,1004,5913,50,0,13
1,1004,5913,75,0,13
1,1004,5978,25,0,5
1,1004,5978,50,0,5
1,1004,5978,75,0,5
1,1004,6412,25,0,14
1,1004,6412,50,0,14
1,1004,6412,75,0,14
1,1004,6414,25,0,2
1,1004,6414,50,0,2
1,1004,6414,75,0,2
1,1004,6438,25,0,5
1,1004,6438,50,0,5
1,1004,6438,75,0,5
1,1004,6636,25,0,25
1,1004,6636,50,0,25
1,1004,6636,75,0,25
1,1004,8111,25,0,29
1,1004,8111,50,0,29
1,1004,8111,75,0,29
1,1004,8118,25,0,2
1,1004,8118,50,0,2
1,1004,8118,75,0,2
1,1004,8215,25,0,13
1,1004,8215,50,0,13
1,1004,8215,75,0,13
1,1004,8226,25,0,1
1,1004,8226,50,0,1
1,1004,8226,75,0,1
1,1004,9162,25,0,33
1,1004,9162,50,0,33
1,1004,9162,75,0,33
1,1004,9177,25,0,12
1,1004,9177,50,0,12
1,1004,9177,75,0,12
1,1004,9184,25,0,3
1,1004,9184,50,0,3
1,1004,9184,75,0,3
1,1004,9189,25,0,3
1,1004,9189,50,0,3
1,1004,9189,75,0,3
1,1004,9563,25,0,12
1,1004,9563,50,0,12
1,1004,9563,75,0,12
1,1004,9564,25,0,13
1,1004,9564,50,0,13
1,1004,9564,75,0,13
1,1004,11000,25,0,57
1,1004,11000,50,0,57
1,1004,11000,75,0,57
1,1004,12054,25,0,13
1,1004,12054,50,0,13
1,1004,12054,75,0,13
1,1004,12064,25,0,1
1,1004,12064,50,0,1
1,1004,12064,75,0,1
1,1004,13003,25,0,2
1,1004,13003,50,0,2
1,1004,13003,75,0,2
1,1004,13072,25,0,2
1,1004,13072,50,0,2
1,1004,13072,75,0,2
1,1004,13073,25,0,15
1,1004,13073,50,0,15
1,1004,13073,75,0,15
1,1004,13074,25,0,29
1,1004,13074,50,0,29
1,1004,13074,75,0,29
1,1004,13076,25,0,6
1,1004,13076,50,0,6
1,1004,13076,75,0,6
1,1004,14713,25,0,2
1,1004,14713,50,0,2
1,1004,14713,75,0,2
1,1004,16054,25,0,12
1,1004,16054,50,0,12
1,1004,16054,75,0,12
1,1051,1001,25,0,211
1,1051,1001,50,0,211
1,1051,1001,75,0,211
1,1051,1002,25,0,789
1,1051,1002,50,0,789
1,1051,1002,75,0,789
1,1051,1003,25,0,102
1,1051,1003,50,0,102
1,1051,1003,75,0,102
1,1051,1004,25,0,234
1,1051,1004,50,0,234
1,1051,1004,75,0,234
1,1051,1053,25,0,13
1,1051,1053,50,0,13
1,1051,1053,75,0,13
1,1051,1054,25,0,2053
1,1051,1054,50,0,2053
1,1051,1054,75,0,2053
1,1051,1055,25,0,74
1,1051,1055,50,0,74
1,1051,1055,75,0,74
1,1051,1056,25,0,585
1,1051,1056,50,0,585
1,1051,1056,75,0,585
1,1051,1057,25,0,105
1,1051,1057,50,0,105
1,1051,1057,75,0,105
1,1051,1058,25,0,1563
1,1051,1058,50,0,1563
1,1051,1058,75,0,1563
1,1051,1059,25,0,484
1,1051,1059,50,0,484
1,1051,1059,75,0,484
1,1051,1060,25,0,295
1,1051,1060,50,0,295
1,1051,1060,75,0,295
1,1051,1061,25,0,2951
1,1051,1061,50,0,2951
1,1051,1061,75,0,2951
1,1051,1062,25,0,97
1,1051,1062,50,0,97
1,1051,1062,75,0,97
1,1051,2000,25,0,2576
1,1051,2000,50,0,2576
1,1051,2000,75,0,2576
1,1051,3102,25,0,25
1,1051,3102,50,0,25
1,1051,3102,75,0,25
1,1051,3151,25,0,26
1,1051,3151,50,0,26
1,1051,3151,75,0,26
1,1051,3241,25,0,37
1,1051,3241,50,0,37
1,1051,3241,75,0,37
1,1051,3351,25,0,3
1,1051,3351,50,0,3
1,1051,3351,75,0,3
1,1051,3352,25,0,141
1,1051,3352,50,0,141
1,1051,3352,75,0,141
1,1051,3353,25,0,43
1,1051,3353,50,0,43
1,1051,3353,75,0,43
1,1051,3355,25,0,19
1,1051,3355,50,0,19
1,1051,3355,75,0,19
1,1051,3357,25,0,65
1,1051,3357,50,0,65
1,1051,3357,75,0,65
1,1051,3358,25,0,7
1,1051,3358,50,0,7
1,1051,3358,75,0,7
1,1051,3359,25,0,94
1,1051,3359,50,0,94
1,1051,3359,75,0,94
1,1051,3360,25,0,6
1,1051,3360,50,0,6
1,1051,3360,75,0,6
1,1051,3361,25,0,40
1,1051,3361,50,0,40
1,1051,3361,75,0,40
1,1051,3403,25,0,6
1,1051,3403,50,0,6
1,1051,3403,75,0,6
1,1051,3404,25,0,6
1,1051,3404,50,0,6
1,1051,3404,75,0,6
1,1051,3405,25,0,3
1,1051,3405,50,0,3
1,1051,3405,75,0,3
1,1051,3452,25,0,6
1,1051,3452,50,0,6
1,1051,3452,75,0,6
1,1051,3453,25,0,7
1,1051,3453,50,0,7
1,1051,3453,75,0,7
1,1051,3454,25,0,30
1,1051,3454,50,0,30
1,1051,3454,75,0,30
1,1051,3455,25,0,9
1,1051,3455,50,0,9
1,1051,3455,75,0,9
1,1051,3457,25,0,6
1,1051,3457,50,0,6
1,1051,3457,75,0,6
1,1051,3461,25,0,13
1,1051,3461,50,0,13
1,1051,3461,75,0,13
1,1051,4011,25,0,79
1,1051,4011,50,0,79
1,1051,4011,75,0,79
1,1051,4012,25,0,5
1,1051,4012,50,0,5
1,1051,4012,75,0,5
1,1051,5111,25,0,5
1,1051,5111,50,0,5
1,1051,5111,75,0,5
1,1051,5113,25,0,10
1,1051,5113,50,0,10
1,1051,5113,75,0,10
1,1051,5114,25,0,13
1,1051,5114,50,0,13
1,1051,5114,75,0,13
1,1051,5158,25,0,3
1,1051,5158,50,0,3
1,1051,5158,75,0,3
1,1051,5162,25,0,63
1,1051,5162,50,0,63
1,1051,5162,75,0,63
1,1051,5315,25,0,70
1,1051,5315,50,0,70
1,1051,5315,75,0,70
1,1051,5316,25,0,4
1,1051,5316,50,0,4
1,1051,5316,75,0,4
1,1051,5362,25,0,21
1,1051,5362,50,0,21
1,1051,5362,75,0,21
1,1051,5374,25,0,4
1,1051,5374,50,0,4
1,1051,5374,75,0,4
1,1051,5554,25,0,13
1,1051,5554,50,0,13
1,1051,5554,75,0,13
1,1051,5558,25,0,13
1,1051,5558,50,0,13
1,1051,5558,75,0,13
1,1051,5562,25,0,3
1,1051,5562,50,0,3
1,1051,5562,75,0,3
1,1051,5711,25,0,176
1,1051,5711,50,0,176
1,1051,5711,75,0,176
1,1051,5766,25,0,13
1,1051,5766,50,0,13
1,1051,5766,75,0,13
1,1051,5911,25,0,3
1,1051,5911,50,0,3
1,1051,5911,75,0,3
1,1051,5954,25,0,13
1,1051,5954,50,0,13
1,1051,5954,75,0,13
1,1051,5978,25,0,3
1,1051,5978,50,0,3
1,1051,5978,75,0,3
1,1051,6412,25,0,23
1,1051,6412,50,0,23
1,1051,6412,75,0,23
1,1051,6434,25,0,13
1,1051,6434,50,0,13
1,1051,6434,75,0,13
1,1051,6438,25,0,12
1,1051,6438,50,0,12
1,1051,6438,75,0,12
1,1051,6636,25,0,37
1,1051,6636,50,0,37
1,1051,6636,75,0,37
1,1051,7132,25,0,25
1,1051,7132,50,0,25
1,1051,7132,75,0,25
1,1051,7337,25,0,3
1,1051,7337,50,0,3
1,1051,7337,75,0,3
1,1051,7339,25,0,13
1,1051,7339,50,0,13
1,1051,7339,75,0,13
1,1051,8111,25,0,3
1,1051,8111,50,0,3
1,1051,8111,75,0,3
1,1051,8125,25,0,13
1,1051,8125,50,0,13
1,1051,8125,75,0,13
1,1051,8215,25,0,3
1,1051,8215,50,0,3
1,1051,8215,75,0,3
1,1051,8222,25,0,4
1,1051,8222,50,0,4
1,1051,8222,75,0,4
1,1051,8436,25,0,13
1,1051,8436,50,0,13
1,1051,8436,75,0,13
1,1051,9162,25,0,30
1,1051,9162,50,0,30
1,1051,9162,75,0,30
1,1051,9184,25,0,7
1,1051,9184,50,0,7
1,1051,9184,75,0,7
1,1051,9187,25,0,13
1,1051,9187,50,0,13
1,1051,9187,75,0,13
1,1051,11000,25,0,103
1,1051,11000,50,0,103
1,1051,11000,75,0,103
1,1051,12060,25,0,12
1,1051,12060,50,0,12
1,1051,12060,75,0,12
1,1051,12068,25,0,12
1,1051,12068,50,0,12
1,1051,12068,75,0,12
1,1051,13003,25,0,16
1,1051,13003,50,0,16
1,1051,13003,75,0,16
1,1051,13074,25,0,3
1,1051,13074,50,0,3
1,1051,13074,75,0,3
1,1051,13076,25,0,4
1,1051,13076,50,0,4
1,1051,13076,75,0,4
1,1051,14713,25,0,26
1,1051,14713,50,0,26
1,1051,14713,75,0,26
1,1051,14729,25,0,12
1,1051,14729,50,0,12
1,1051,14729,75,0,12
1,1051,15002,25,0,12
1,1051,15002,50,0,12
1,1051,15002,75,0,12
1,1053,1001,25,0,14
1,1053,1001,50,0,14
1,1053,1001,75,0,14
1,1053,1002,25,0,486
1,1053,1002,50,0,486
1,1053,1002,75,0,486
1,1053,1003,25,0,5517
1,1053,1003,50,0,5517
1,1053,1003,75,0,5517
1,1053,1004,25,0,100
1,1053,1004,50,0,100
1,1053,1004,75,0,100
1,1053,1051,25,0,26
1,1053,1051,50,0,26
1,1053,1051,75,0,26
1,1053,1054,25,0,37
1,1053,1054,50,0,37
1,1053,1054,75,0,37
1,1053,1055,25,0,667
1,1053,1055,50,0,667
1,1053,1055,75,0,667
1,1053,1056,25,0,122
1,1053,1056,50,0,122
1,1053,1056,75,0,122
1,1053,1057,25,0,74
1,1053,1057,50,0,74
1,1053,1057,75,0,74
1,1053,1058,25,0,210
1,1053,1058,50,0,210
1,1053,1058,75,0,210
1,1053,1059,25,0,35
1,1053,1059,50,0,35
1,1053,1059,75,0,35
1,1053,1060,25,0,513
1,1053,1060,50,0,513
1,1053,1060,75,0,513
1,1053,1061,25,0,188
1,1053,1061,50,0,188
1,1053,1061,75,0,188
1,1053,1062,25,0,8528
1,1053,1062,50,0,8528
1,1053,1062,75,0,8528
1,1053,2000,25,2,24654
1,1053,2000,50,2,24654
1,1053,2000,75,2,24654
1,1053,3101,25,0,21
1,1053,3101,50,0,21
1,1053,3101,75,0,21
1,1053,3103,25,0,7
1,1053,3103,50,0,7
1,1053,3103,75,0,7
1,1053,3153,25,0,5
1,1053,3153,50,0,5
1,1053,3153,75,0,5
1,1053,3155,25,0,25
1,1053,3155,50,0,25
1,1053,3155,75,0,25
1,1053,3241,25,0,129
1,1053,3241,50,0,129
1,1053,3241,75,0,129
1,1053,3251,25,0,5
1,1053,3251,50,0,5
1,1053,3251,75,0,5
1,1053,3254,25,0,19
1,1053,3254,50,0,19
1,1053,3254,75,0,19
1,1053,3351,25,0,26
1,1053,3351,50,0,26
1,1053,3351,75,0,26
1,1053,3352,25,0,24
1,1053,3352,50,0,24
1,1053,3352,75,0,24
1,1053,3353,25,0,718
1,1053,3353,50,0,718
1,1053,3353,75,0,718
1,1053,3354,25,0,27
1,1053,3354,50,0,27
1,1053,3354,75,0,27
1,1053,3355,25,0,904
1,1053,3355,50,0,904
1,1053,3355,75,0,904
1,1053,3357,25,0,50
1,1053,3357,50,0,50
1,1053,3357,75,0,50
1,1053,3358,25,0,39
1,1053,3358,50,0,39
1,1053,3358,75,0,39
1,1053,3359,25,0,89
1,1053,3359,50,0,89
1,1053,3359,75,0,89
1,1053,3360,25,0,33
1,1053,3360,50,0,33
1,1053,3360,75,0,33
1,1053,3361,25,0,10
1,1053,3361,50,0,10
1,1053,3361,75,0,10
1,1053,3403,25,0,5
1,1053,3403,50,0,5
1,1053,3403,75,0,5
1,1053,3451,25,0,7
1,1053,3451,50,0,7
1,1053,3451,75,0,7
1,1053,3453,25,0,7
1,1053,3453,50,0,7
1,1053,3453,75,0,7
1,1053,3454,25,0,17
1,1053,3454,50,0,17
1,1053,3454,75,0,17
1,1053,4011,25,0,81
1,1053,4011,50,0,81
1,1053,4011,75,0,81
1,1053,5111,25,0,32
1,1053,5111,50,0,32
1,1053,5111,75,0,32
1,1053,5113,25,0,7
1,1053,5113,50,0,7
1,1053,5113,75,0,7
1,1053,5116,25,0,16
1,1053,5116,50,0,16
1,1053,5116,75,0,16
1,1053,5158,25,0,5
1,1053,5158,50,0,5
1,1053,5158,75,0,5
1,1053,5315,25,0,67
1,1053,5315,50,0,67
1,1053,5315,75,0,67
1,1053,5334,25,0,6
1,1053,5334,50,0,6
1,1053,5334,75,0,6
1,1053,5754,25,0,5
1,1053,5754,50,0,5
1,1053,5754,75,0,5
1,1053,5766,25,0,14
1,1053,5766,50,0,14
1,1053,5766,75,0,14
1,1053,5913,25,0,11
1,1053,5913,50,0,11
1,1053,5913,75,0,11
1,1053,6412,25,0,111
1,1053,6412,50,0,111
1,1053,6412,75,0,111
1,1053,6414,25,0,7
1,1053,6414,50,0,7
1,1053,6414,75,0,7
1,1053,6436,25,0,7
1,1053,6436,50,0,7
1,1053,6436,75,0,7
1,1053,6438,25,0,5
1,1053,6438,50,0,5
1,1053,6438,75,0,5
1,1053,6636,25,0,37
1,1053,6636,50,0,37
1,1053,6636,75,0,37
1,1053,7140,25,0,12
1,1053,7140,50,0,12
1,1053,7140,75,0,12
1,1053,8111,25,0,6
1,1053,8111,50,0,6
1,1053,8111,75,0,6
1,1053,8116,25,0,5
1,1053,8116,50,0,5
1,1053,8116,75,0,5
1,1053,8136,25,0,8
1,1053,8136,50,0,8
1,1053,8136,75,0,8
1,1053,8221,25,0,13
1,1053,8221,50,0,13
1,1053,8221,75,0,13
1,1053,8222,25,0,15
1,1053,8222,50,0,15
1,1053,8222,75,0,15
1,1053,8421,25,0,13
1,1053,8421,50,0,13
1,1053,8421,75,0,13
1,1053,9162,25,0,32
1,1053,9162,50,0,32
1,1053,9162,75,0,32
1,1053,9176,25,0,12
1,1053,9176,50,0,12
1,1053,9176,75,0,12
1,1053,9177,25,0,25
1,1053,9177,50,0,25
1,1053,9177,75,0,25
1,1053,9184,25,0,7
1,1053,9184,50,0,7
1,1053,9184,75,0,7
1,1053,9187,25,0,13
1,1053,9187,50,0,13
1,1053,9187,75,0,13
1,1053,9362,25,0,13
1,1053,9362,50,0,13
1,1053,9362,75,0,13
1,1053,9564,25,0,29
1,1053,9564,50,0,29
1,1053,9564,75,0,29
1,1053,11000,25,0,334
1,1053,11000,50,0,334
1,1053,11000,75,0,334
1,1053,12061,25,0,7
1,1053,12061,50,0,7
1,1053,12061,75,0,7
1,1053,12064,25,0,25
1,1053,12064,50,0,25
1,1053,12064,75,0,25
1,1053,12070,25,0,28
1,1053,12070,50,0,28
1,1053,12070,75,0,28
1,1053,13003,25,0,33
1,1053,13003,50,0,33
1,1053,13003,75,0,33
1,1053,13004,25,0,120
1,1053,13004,50,0,120
1,1053,13004,75,0,120
1,1053,13072,25,0,32
1,1053,13072,50,0,32
1,1053,13072,75,0,32
1,1053,13073,25,0,22
1,1053,13073,50,0,22
1,1053,13073,75,0,22
1,1053,13074,25,0,429
1,1053,13074,50,0,429
1,1053,13074,75,0,429
1,1053,13075,25,0,27
1,1053,13075,50,0,27
1,1053,13075,75,0,27
1,1053,13076,25,0,1056
1,1053,13076,50,0,1056
1,1053,13076,75,0,1056
1,1053,14511,25,0,13
1,1053,14511,50,0,13
1,1053,14511,75,0,13
1,1053,15002,25,0,6
1,1053,15002,50,0,6
1,1053,15002,75,0,6
1,1053,15003,25,0,5
1,1053,15003,50,0,5
1,1053,15003,75,0,5
1,1053,15085,25,0,50
1,1053,15085,50,0,50
1,1053,15085,75,0,50
1,1053,15088,25,0,13
1,1053,15088,50,0,13
1,1053,15088,75,0,13
1,1053,15091,25,0,12
1,1053,15091,50,0,12
1,1053,15091,75,0,12
1,1053,16064,25,0,62
1,1053,16064,50,0,62
1,1053,16064,75,0,62
1,1054,1001,25,0,2636
1,1054,1001,50,0,2636
1,1054,1001,75,0,2636
1,1054,1002,25,0,739
1,1054,1002,50,0,739
1,1054,1002,75,0,739
1,1054,1003,25,0,132
1,1054,1003,50,0,132
1,1054,1003,75,0,132
1,1054,1004,25,0,102
1,1054,1004,50,0,102
1,1054,1004,75,0,102
1,1054,1051,25,0,1452
1,1054,1051,50,0,1452
1,1054,1051,75,0,1452
1,1054,1053,25,0,12
1,1054,1053,50,0,12
1,1054,1053,75,0,12
1,1054,1055,25,0,198
1,1054,1055,50,0,198
1,1054,1055,75,0,198
1,1054,1056,25,0,211
1,1054,1056,50,0,211
1,1054,1056,75,0,211
1,1054,1057,25,0,16
1,1054,1057,50,0,16
1,1054,1057,75,0,16
1,1054,1058,25,0,779
1,1054,1058,50,0,779
1,1054,1058,75,0,779
1,1054,1059,25,0,2869
1,1054,1059,50,0,2869
1,1054,1059,75,0,2869
1,1054,1060,25,0,133
1,1054,1060,50,0,133
1,1054,1060,75,0,133
1,1054,1061,25,0,234
1,1054,1061,50,0,234
1,1054,1061,75,0,234
1,1054,1062,25,0,91
1,1054,1062,50,0,91
1,1054,1062,75,0,91
1,1054,2000,25,0,2293
1,1054,2000,50,0,2293
1,1054,2000,75,0,2293
1,1054,3102,25,0,25
1,1054,3102,50,0,25
1,1054,3102,75,0,25
1,1054,3153,25,0,13
1,1054,3153,50,0,13
1,1054,3153,75,0,13
1,1054,3158,25,0,12
1,1054,3158,50,0,12
1,1054,3158,75,0,12
1,1054,3159,25,0,27
1,1054,3159,50,0,27
1,1054,3159,75,0,27
1,1054,3241,25,0,85
1,1054,3241,50,0,85
1,1054,3241,75,0,85
1,1054,3251,25,0,16
1,1054,3251,50,0,16
1,1054,3251,75,0,16
1,1054,3352,25,0,20
1,1054,3352,50,0,20
1,1054,3352,75,0,20
1,1054,3353,25,0,45
1,1054,3353,50,0,45
1,1054,3353,75,0,45
1,1054,3354,25,0,12
1,1054,3354,50,0,12
1,1054,3354,75,0,12
1,1054,3355,25,0,52
1,1054,3355,50,0,52
1,1054,3355,75,0,52
1,1054,3357,25,0,15
1,1054,3357,50,0,15
1,1054,3357,75,0,15
1,1054,3358,25,0,14
1,1054,3358,50,0,14
1,1054,3358,75,0,14
1,1054,3359,25,0,81
1,1054,3359,50,0,81
1,1054,3359,75,0,81
1,1054,3360,25,0,13
1,1054,3360,50,0,13
1,1054,3360,75,0,13
1,1054,3361,25,0,15
1,1054,3361,50,0,15
1,1054,3361,75,0,15
1,1054,3403,25,0,41
1,1054,3403,50,0,41
1,1054,3403,75,0,41
1,1054,3404,25,0,15
1,1054,3404,50,0,15
1,1054,3404,75,0,15
1,1054,3452,25,0,32
1,1054,3452,50,0,32
1,1054,3452,75,0,32
1,1054,3455,25,0,27
1,1054,3455,50,0,27
1,1054,3455,75,0,27
1,1054,3458,25,0,27
1,1054,3458,50,0,27
1,1054,3458,75,0,27
1,1054,3462,25,0,38
1,1054,3462,50,0,38
1,1054,3462,75,0,38
1,1054,4011,25,0,110
1,1054,4011,50,0,110
1,1054,4011,75,0,110
1,1054,4012,25,0,19
1,1054,4012,50,0,19
1,1054,4012,75,0,19
1,1054,5111,25,0,84
1,1054,5111,50,0,84
1,1054,5111,75,0,84
1,1054,5113,25,0,4
1,1054,5113,50,0,4
1,1054,5113,75,0,4
1,1054,5117,25,0,13
1,1054,5117,50,0,13
1,1054,5117,75,0,13
1,1054,5119,25,0,25
1,1054,5119,50,0,25
1,1054,5119,75,0,25
1,1054,5122,25,0,13
1,1054,5122,50,0,13
1,1054,5122,75,0,13
1,1054,5124,25,0,51
1,1054,5124,50,0,51
1,1054,5124,75,0,51
1,1054,5166,25,0,14
1,1054,5166,50,0,14
1,1054,5166,75,0,14
1,1054,5315,25,0,240
1,1054,5315,50,0,240
1,1054,5315,75,0,240
1,1054,5334,25,0,14
1,1054,5334,50,0,14
1,1054,5334,75,0,14
1,1054,5382,25,0,13
1,1054,5382,50,0,13
1,1054,5382,75,0,13
1,1054,5512,25,0,12
1,1054,5512,50,0,12
1,1054,5512,75,0,12
1,1054,5513,25,0,13
1,1054,5513,50,0,13
1,1054,5513,75,0,13
1,1054,5515,25,0,41
1,1054,5515,50,0,41
1,1054,5515,75,0,41
1,1054,5570,25,0,13
1,1054,5570,50,0,13
1,1054,5570,75,0,13
1,1054,5711,25,0,40
1,1054,5711,50,0,40
1,1054,5711,75,0,40
1,1054,5758,25,0,18
1,1054,5758,50,0,18
1,1054,5758,75,0,18
1,1054,5766,25,0,38
1,1054,5766,50,0,38
1,1054,5766,75,0,38
1,1054,5770,25,0,13
1,1054,5770,50,0,13
1,1054,5770,75,0,13
1,1054,5911,25,0,14
1,1054,5911,50,0,14
1,1054,5911,75,0,14
1,1054,5913,25,0,41
1,1054,5913,50,0,41
1,1054,5913,75,0,41
1,1054,5958,25,0,6
1,1054,5958,50,0,6
1,1054,5958,75,0,6
1,1054,5962,25,0,13
1,1054,5962,50,0,13
1,1054,5962,75,0,13
1,1054,6412,25,0,137
1,1054,6412,50,0,137
1,1054,6412,75,0,137
1,1054,6414,25,0,27
1,1054,6414,50,0,27
1,1054,6414,75,0,27
1,1054,6435,25,0,13
1,1054,6435,50,0,13
1,1054,6435,75,0,13
1,1054,6436,25,0,14
1,1054,6436,50,0,14
1,1054,6436,75,0,14
1,1054,6438,25,0,14
1,1054,6438,50,0,14
1,1054,6438,75,0,14
1,1054,6439,25,0,13
1,1054,6439,50,0,13
1,1054,6439,75,0,13
1,1054,6531,25,0,13
1,1054,6531,50,0,13
1,1054,6531,75,0,13
1,1054,6533,25,0,13
1,1054,6533,50,0,13
1,1054,6533,75,0,13
1,1054,6611,25,0,26
1,1054,6611,50,0,26
1,1054,6611,75,0,26
1,1054,6636,25,0,62
1,1054,6636,50,0,62
1,1054,6636,75,0,62
1,1054,7138,25,0,25
1,1054,7138,50,0,25
1,1054,7138,75,0,25
1,1054,7211,25,0,25
1,1054,7211,50,0,25
1,1054,7211,75,0,25
1,1054,7315,25,0,13
1,1054,7315,50,0,13
1,1054,7315,75,0,13
1,1054,7332,25,0,12
1,1054,7332,50,0,12
1,1054,7332,75,0,12
1,1054,7340,25,0,12
1,1054,7340,50,0,12
1,1054,7340,75,0,12
1,1054,8111,25,0,27
1,1054,8111,50,0,27
1,1054,8111,75,0,27
1,1054,8116,25,0,14
1,1054,8116,50,0,14
